material_id,formula,density,energy_above_hull,formation_energy_per_atom,magnetic_ordering,total_magnetization,magnetization_per_volume,magnetization_per_formula_unit,volume,nsites,crystal_system,space_group,is_stable,density_atomic,composition,elements,nelements,avg_atomic_weight,cell_mass,magnetic_performance_index
mp-755676,Rb2Fe2O3,3.4613506091858315,0.04385864702381159,-1.497958862142857,FM,31.9997212,0.05043692306847165,7.9999303,634.4503045230999,28,Orthorhombic,Pnma,False,22.65893944725357,"{'Rb': 8.0, 'Fe': 8.0, 'O': 12.0}","[Element Fe, Element O, Element Rb]",3,0.1527587210003058,4.277244188008562,7.481387499388647
mp-28002,Rb3Mn2Br7,3.7786934567366743,0.023726977708332875,-1.5945946361135064,FM,9.9981704,0.02458024670467659,9.9981704,406.75630802752545,12,Tetragonal,I4/mmm,False,33.896359002293785,"{'Rb': 3.0, 'Mn': 2.0, 'Br': 7.0}","[Element Br, Element Mn, Element Rb]",3,0.11147785685421163,1.3377342822505396,7.473958418094481
mp-998420,KCrCl3,2.6619976969059937,0.02269216199999935,-1.7266418934499996,FM,4.0042189,0.03250961094391601,4.0042189,123.17031129372425,5,Tetragonal,P4mm,False,24.63406225874485,"{'K': 1.0, 'Cr': 1.0, 'Cl': 3.0}","[Element Cl, Element Cr, Element K]",3,0.10806166148910379,0.5403083074455189,7.410988957270027
mp-1221706,Mn4CdS5,4.573517190871925,0.045954999000000996,-1.021653665699354,FM,18.9342158,0.10588945882784051,18.9342158,178.81114900005332,10,Trigonal,R-3m,False,17.881114900005333,"{'Mn': 4.0, 'Cd': 1.0, 'S': 5.0}","[Element Cd, Element Mn, Element S]",3,0.2557736034049287,2.557736034049287,7.402724733100875
mp-1221907,Mn3CrTe4,6.503355609358812,0.044636666215517096,-0.2917423100574714,FM,16.5213066,0.08897598661227071,16.5213066,185.68275811309226,8,Trigonal,P-3m1,False,23.210344764136533,"{'Mn': 3.0, 'Cr': 1.0, 'Te': 4.0}","[Element Cr, Element Mn, Element Te]",3,0.28019211586238363,2.241536926899069,7.370526178596349
mp-30027,RbCrCl3,2.9669492967805757,0.01958850149999858,-1.7399921179999993,FM,15.9999998,0.02931207208324521,3.99999995,545.8501792217413,20,Monoclinic,C2/c,False,27.292508961087066,"{'Rb': 4.0, 'Cr': 4.0, 'Cl': 12.0}","[Element Cl, Element Cr, Element Rb]",3,0.10870929092707356,2.174185818541471,7.359076516621484
mp-998397,KCrCl3,2.6792733149402785,0.019871099999998698,-1.7294629554499998,FM,7.9978001,0.032677126061180624,3.99890005,244.75224917350153,10,Trigonal,R3c,False,24.475224917350154,"{'K': 2.0, 'Cr': 2.0, 'Cl': 6.0}","[Element Cl, Element Cr, Element K]",3,0.10946879238037066,1.0946879238037066,7.306009252582311
mp-23538,KFeCl3,2.7123008205872368,0.03131702783333257,-1.5745818139499999,FM,16.0002734,0.03245692952867523,4.00006835,492.9694099949901,20,Orthorhombic,Pnma,False,24.648470499749504,"{'K': 4.0, 'Fe': 4.0, 'Cl': 12.0}","[Element Cl, Element Fe, Element K]",3,0.11003931544615725,2.2007863089231448,7.270253061429218
mp-10204,MnSe,5.772184952121605,0.011684177499997617,-0.9382177592726304,FM,8.6264348,0.11197427331956152,4.3132174,77.03943543693435,4,Hexagonal,P6_3/mmc,False,19.25985885923359,"{'Mn': 2.0, 'Se': 2.0}","[Element Mn, Element Se]",2,0.29970027269199306,1.1988010907679723,7.195885010810058
mp-29575,Cs3Fe2Cl9,3.128155542895689,0.028223823214285737,-1.734119022426109,FM,20.0038787,0.022715159061555034,10.00193935,880.6400450814442,28,Hexagonal,P6_3/mmc,False,31.451430181480152,"{'Cs': 6.0, 'Fe': 4.0, 'Cl': 18.0}","[Element Cl, Element Cs, Element Fe]",3,0.09945988226435791,2.7848767034020216,7.18303926186863
mp-541997,K3FeSe3,3.118225127291739,0.0,-1.067580413397321,FM,20.0003861,0.02289980697888577,5.000096525,873.3866673392001,28,Monoclinic,P2_1/c,True,31.192380976400006,"{'K': 12.0, 'Fe': 4.0, 'Se': 12.0}","[Element Fe, Element K, Element Se]",3,0.09996752507129777,2.7990907019963376,7.145315471819308
mp-1193685,Rb3FeS3,3.1151967980988444,0.0,-1.1094232296428557,FM,20.0070733,0.022973548358531208,5.001768325,870.8743197944165,28,Orthorhombic,Cmce,True,31.102654278372018,"{'Rb': 12.0, 'Fe': 4.0, 'S': 12.0}","[Element Fe, Element Rb, Element S]",3,0.10015855142836062,2.8044394399940975,7.134072148137421
mp-1221502,MnZnS2,3.665037099669002,0.029512005357142712,-1.0220165362769382,FM,4.9999999,0.05982145052299642,4.9999999,83.58205721002889,4,Trigonal,P3m1,False,20.895514302507223,"{'Mn': 1.0, 'Zn': 1.0, 'S': 2.0}","[Element Mn, Element S, Element Zn]",3,0.17539827192620183,0.7015930877048073,7.12663791537201
mp-1410838,Mg(MnS2)2,3.1657592075803214,0.048544597857143934,-1.0288781736945813,FM,15.9996857,0.058113683460458275,7.99984285,275.31701222977046,14,Tetragonal,I4_1/amd,False,19.665500873555033,"{'Mg': 2.0, 'Mn': 4.0, 'S': 8.0}","[Element Mg, Element Mn, Element S]",3,0.1609803496964291,2.2537248957500076,7.099218600358733
mp-540760,FePCl8,2.0843342097248874,0.0,-1.204018805464289,FM,20.0000006,0.016942096934818688,5.00000015,1180.491451379719,40,Orthorhombic,Pbcm,True,29.512286284492973,"{'Fe': 4.0, 'P': 4.0, 'Cl': 32.0}","[Element Cl, Element Fe, Element P]",3,0.07062598233265602,2.825039293306241,7.079547759703303
mp-1402738,Mg(MnS2)2,3.181747354330355,0.049737988571429526,-1.0276847829802958,FM,16.0,0.05840832442933738,8.0,273.9335558128681,14,Cubic,Fd-3m,False,19.56668255806201,"{'Mg': 2.0, 'Mn': 4.0, 'S': 8.0}","[Element Mg, Element Mn, Element S]",3,0.1626104652584241,2.2765465136179373,7.028189366784539
mp-1193761,Rb3FeS3,3.138387800019534,0.0023524482142862624,-1.1070707814285699,FM,19.9999998,0.023136391581198266,4.99999995,864.4390258441578,28,Monoclinic,P2_1/c,False,30.872822351577064,"{'Rb': 12.0, 'Fe': 4.0, 'S': 12.0}","[Element Fe, Element Rb, Element S]",3,0.10165535772142377,2.8463500161998656,7.026542655039245
mp-774354,LiMn2F5,2.799696665629375,0.039084088437500775,-2.9768776727119253,FM,39.9974351,0.07959566323796283,9.999358775,502.50771804516336,32,Orthorhombic,Pnnm,False,15.703366188911355,"{'Li': 4.0, 'Mn': 8.0, 'F': 20.0}","[Element F, Element Li, Element Mn]",3,0.17828640254255357,5.705164881361714,7.01074130752438
mp-1225894,CsLiMnS2,3.509412909405379,0.0,-1.2486352231839077,FM,5.0023852,0.04083251537641047,5.0023852,122.50984672107538,5,Tetragonal,I-4m2,True,24.501969344215077,"{'Cs': 1.0, 'Li': 1.0, 'Mn': 1.0, 'S': 2.0}","[Element Cs, Element Li, Element Mn, Element S]",4,0.14322983022725694,0.7161491511362847,6.985116427301378
mp-2764005,KCrCl3,2.7407508318250238,0.0,-1.6816675772499992,FM,8.0,0.03343611663305108,4.0,239.26223513923637,10,Trigonal,R-3c,True,23.926223513923638,"{'K': 2.0, 'Cr': 2.0, 'Cl': 6.0}","[Element Cl, Element Cr, Element K]",3,0.11455008059379157,1.1455008059379157,6.983844933613767
mp-1219632,Rb6Mn2CrCl12,2.8848020696322467,0.0020660890476200677,-1.9361197771839076,FM,13.9999585,0.022108312202050628,13.9999585,633.244110724176,21,Tetragonal,I4/mmm,False,30.154481463056,"{'Rb': 6.0, 'Mn': 2.0, 'Cr': 1.0, 'Cl': 12.0}","[Element Cl, Element Cr, Element Mn, Element Rb]",4,0.09566744078045529,2.009016256389561,6.968564069839622
mp-684640,MoCl3,3.021296514746697,0.040858978958333125,-1.2828930309375002,FM,24.0004399,0.026982347461273794,3.0000549875,889.4867258842636,32,Trigonal,P-31c,False,27.796460183883237,"{'Mo': 8.0, 'Cl': 24.0}","[Element Cl, Element Mo]",2,0.10869357086333192,3.4781942676266215,6.900258597797335
mp-1193446,Mn2SnSe4,5.117832588881121,0.013229760714285277,-0.7112413900307887,FM,39.1037774,0.05534224450037725,9.77594435,706.5809808225873,28,Orthorhombic,Pnma,False,25.235035029378118,"{'Mn': 8.0, 'Sn': 4.0, 'Se': 16.0}","[Element Mn, Element Se, Element Sn]",3,0.20280663699983154,5.678585835995283,6.886182322389127
